eps,min_samples,silhouette_score,davies_bouldin_score,number_of_clusters,min_cluster_size,max_cluster_size,mean_cluster_size,cluster_size_75pct,cluster_size_25pct,total_noise_points
0.24183673469387754,12,-0.03140287088567001,1.7095826827534737,11.0,7.0,38318.0,3675.2727272727275,25.5,11.0,1982
0.24183673469387754,13,-0.09328366496415381,1.6018844898906188,11.0,6.0,38140.0,3675.2727272727275,23.0,10.0,2160
0.24183673469387754,14,-0.14430366919407311,1.6084456253153334,12.0,7.0,37949.0,3369.0,20.75,12.75,2335
0.24183673469387754,15,-0.1437265601203791,1.565607317842641,12.0,7.0,37746.0,3369.0,17.5,9.75,2554
0.24183673469387754,16,-0.018855593026433234,1.5007073169141256,9.0,10.0,37523.0,4492.0,21.0,12.0,2798
0.24183673469387754,17,-0.07075621744126785,1.369762571973059,7.0,11.0,37316.0,5775.428571428572,1528.0,13.0,3029
0.24183673469387754,18,-0.0006892624337819131,1.5248040843805668,5.0,14.0,37175.0,8085.6,3198.0,18.0,3198
0.24183673469387754,19,0.1422361400816943,1.9249391176907473,3.0,23.0,37058.0,13476.0,20202.5,1685.0,3347
0.24183673469387754,20,-0.018154253297487908,1.5680990774053893,5.0,6.0,36809.0,8085.6,3578.0,16.0,3578
0.24183673469387754,21,-0.03670199839975848,1.6869342546131623,4.0,19.0,36663.0,10107.0,11955.75,24.25,3720
0.24183673469387754,22,-0.09550703395928135,1.460526337535436,6.0,11.0,36482.0,6738.0,2909.25,17.0,3870
0.24183673469387754,23,-0.09546283271295156,1.4745791681993745,6.0,12.0,36299.0,6738.0,3043.0,19.25,4048
0.24183673469387754,24,0.10840616150285691,1.940774917445981,3.0,20.0,36096.0,13476.0,20204.0,2166.0,4312
0.24183673469387754,25,0.10497739667150062,1.660371084809965,4.0,16.0,35922.0,10107.0,12333.0,19.0,4470
0.24183673469387754,26,-0.11742320832581536,1.7166532619053219,5.0,5.0,35725.0,8085.6,4661.0,17.0,4661
0.24183673469387754,27,-0.07977877511762288,1.6308453028861147,5.0,16.0,35415.0,8085.6,4865.0,18.0,4865
0.24183673469387754,28,-0.17574359872304754,1.7681282957661306,5.0,19.0,35212.0,8085.6,5056.0,32.0,5056
0.24183673469387754,29,-0.13338512996216506,1.9370298894265867,4.0,19.0,35043.0,10107.0,12723.0,67.0,5283
0.24183673469387754,30,-0.18242793806508065,1.863298419216168,6.0,11.0,34789.0,6738.0,4132.75,24.75,5485
0.24183673469387754,31,-0.18908477323020823,1.7902089941087758,6.0,13.0,34607.0,6738.0,4280.25,23.75,5688
0.24183673469387754,32,-0.17149273087852474,1.82949288908331,6.0,10.0,34409.0,6738.0,4429.75,27.0,5889
0.24183673469387754,33,-0.16329532337579244,1.871719507470304,5.0,16.0,34255.0,8085.6,6071.0,34.0,6071
0.24183673469387754,34,-0.17205274814883537,1.8744244728255643,5.0,29.0,34080.0,8085.6,6254.0,31.0,6254
0.24183673469387754,35,-0.14660452382326272,2.0683500932983723,4.0,25.0,33892.0,10107.0,13333.75,28.75,6481
0.24183673469387754,36,-0.19277727079663518,1.9124227058201515,5.0,23.0,33654.0,8085.6,6695.0,25.0,6695
0.24183673469387754,37,-0.2673327381231292,1.924144254711451,5.0,10.0,33537.0,8085.6,6825.0,25.0,6825
0.24183673469387754,38,-0.12053694702686682,1.8057342534076934,4.0,14.0,33331.0,10107.0,13626.25,22.25,7058
0.24183673469387754,39,0.1382270742225696,1.944943672212941,3.0,27.0,33146.0,13476.0,20200.5,3641.0,7255
0.24183673469387754,40,0.13363395094413738,1.9542832358963678,3.0,26.0,32975.0,13476.0,20201.0,3726.5,7427
0.24183673469387754,41,0.2528634528487708,2.589583880213896,2.0,7647.0,32781.0,20214.0,26497.5,13930.5,7647
0.24183673469387754,42,0.2509210822512726,2.607321871593535,2.0,7789.0,32639.0,20214.0,26426.5,14001.5,7789
0.24183673469387754,43,0.24860292796656205,2.619876308116652,2.0,7988.0,32440.0,20214.0,26327.0,14101.0,7988
0.24183673469387754,44,0.24528335498110476,2.6562051957701307,2.0,8217.0,32211.0,20214.0,26212.5,14215.5,8217
0.24183673469387754,45,0.24257073231273354,2.672824364966286,2.0,8421.0,32007.0,20214.0,26110.5,14317.5,8421
0.24183673469387754,46,0.24155729455418304,2.665004323734628,2.0,8677.0,31751.0,20214.0,25982.5,14445.5,8677
0.24183673469387754,47,-0.06514158082569083,1.7710047957089259,4.0,35.0,31522.0,10107.0,14504.5,38.0,8832
0.24183673469387754,48,-0.031009910741375348,1.7569619819838365,4.0,34.0,31278.0,10107.0,14627.25,37.75,9077
0.24183673469387754,49,0.23469196459974664,2.707691809205169,2.0,9385.0,31043.0,20214.0,25628.5,14799.5,9385
0.24183673469387754,50,0.07702524800970414,2.328872634773214,3.0,26.0,30877.0,13476.0,20201.0,4775.5,9525
0.24183673469387754,51,0.23134211645978744,2.706677706275256,2.0,9741.0,30687.0,20214.0,25450.5,14977.5,9741
0.24183673469387754,52,0.22955942626316686,2.703908251763753,2.0,9935.0,30493.0,20214.0,25353.5,15074.5,9935
0.24183673469387754,53,0.22807563380563944,2.6987541700300683,2.0,10102.0,30326.0,20214.0,25270.0,15158.0,10102
0.24183673469387754,54,0.11580341293318974,2.1042264817217484,3.0,46.0,30095.0,13476.0,20191.0,5166.5,10287
0.24183673469387754,55,0.006593425628597198,2.1190941950765474,3.0,7.0,29913.0,13476.0,20210.5,5257.5,10508
0.24183673469387754,56,0.09489382941487151,2.1016497986024256,3.0,15.0,29639.0,13476.0,20206.5,5394.5,10774
0.24183673469387754,57,0.2217421060119805,2.6853105264708677,2.0,10991.0,29437.0,20214.0,24825.5,15602.5,10991
0.24183673469387754,58,-0.09084447078668362,1.8149644838969716,4.0,49.0,29092.0,10107.0,15699.25,51.25,11235
0.24183673469387754,59,-0.28261331915351945,1.5636569271980594,6.0,31.0,28797.0,6738.0,8580.0,45.5,11407
0.24183673469387754,60,-0.31420994561372595,1.4802284744123095,7.0,8.0,28622.0,5775.428571428572,5834.5,39.5,11570
0.24183673469387754,61,-0.4061778643420604,1.45851872586521,10.0,8.0,28323.0,4042.8,91.5,27.5,11760
0.24183673469387754,62,-0.37850177155731474,1.516497035335915,9.0,26.0,28067.0,4492.0,75.0,32.0,12037
0.24183673469387754,63,-0.35111452189398,1.6012123100243378,8.0,27.0,27906.0,5053.5,3118.0,34.0,12235
0.24183673469387754,64,-0.1767422877496817,1.5474154986213764,6.0,40.0,27702.0,6738.0,9381.25,56.25,12482
0.24183673469387754,65,-0.17668389457113026,1.5473298291711692,6.0,40.0,27525.0,6738.0,9517.75,55.0,12664
0.24183673469387754,66,0.0032351880728857256,1.863456633008076,4.0,60.0,27333.0,10107.0,16557.0,67.5,12965
0.24183673469387754,67,-0.0820769945605104,1.8380218005964062,4.0,43.0,27048.0,10107.0,16728.0,47.5,13288
0.24183673469387754,68,-0.16490604437861467,1.8029494120514413,5.0,43.0,26752.0,8085.6,13484.0,49.0,13484
0.24183673469387754,69,-0.19819352969805404,1.8387517867247325,5.0,37.0,26532.0,8085.6,13722.0,47.0,13722
0.24183673469387754,70,-0.20032516057416522,1.8382853410593936,5.0,42.0,26249.0,8085.6,13998.0,49.0,13998
0.24183673469387754,71,-0.11110785612250228,2.0133432247827003,4.0,24.0,26013.0,10107.0,17229.0,73.5,14301
0.24183673469387754,72,-0.11380292639560594,2.02272959426851,4.0,24.0,25738.0,10107.0,17376.25,63.75,14589
0.24183673469387754,73,-0.11551062412162957,2.023533537921642,4.0,26.0,25583.0,10107.0,17452.25,64.25,14742
0.24183673469387754,74,-0.11575794814418729,2.019431666478681,4.0,26.0,25423.0,10107.0,17532.25,64.25,14902
0.24183673469387754,75,-0.11655220643057643,2.0239551060076866,4.0,27.0,25191.0,10107.0,17647.5,64.5,15133
0.24183673469387754,76,0.016925149504785894,2.4307442640489563,3.0,77.0,24999.0,13476.0,20175.5,7714.5,15352
0.24183673469387754,77,0.016276769039649062,2.4335314831905497,3.0,77.0,24875.0,13476.0,20175.5,7776.5,15476
0.24183673469387754,78,0.03978498426805906,2.1165480265377137,3.0,70.0,24626.0,13476.0,20179.0,7901.0,15732
0.24183673469387754,79,-0.22809431574046993,2.8907650265488876,5.0,59.0,24111.0,8085.6,15949.0,66.0,15949
0.24183673469387754,80,-0.053017249094583885,1.892461058247854,4.0,26.0,23939.0,10107.0,18147.5,191.0,16217
0.24183673469387754,81,0.023373964607391225,2.1851159575117234,3.0,246.0,23778.0,13476.0,20091.0,8325.0,16404
0.24183673469387754,82,-0.1649733103487992,2.245035894752946,5.0,81.0,23448.0,8085.6,16689.0,83.0,16689
0.24183673469387754,83,-0.17743391683723442,2.3631450333597566,6.0,75.0,22989.0,6738.0,12765.5,88.0,16950
0.24183673469387754,84,-0.18139863560641828,2.3135718889598786,5.0,104.0,22610.0,8085.6,17392.0,127.0,17392
0.24183673469387754,85,-0.19378193083051032,2.367050317519511,6.0,53.0,22489.0,6738.0,13171.75,109.75,17516
0.24183673469387754,86,-0.20313371951360304,2.092345833203979,6.0,86.0,22153.0,6738.0,13359.75,130.0,17758
0.24183673469387754,87,-0.044685754246064815,1.640305981835196,5.0,7.0,22051.0,8085.6,18085.0,127.0,18085
0.24183673469387754,88,-0.04315882524191112,1.6301935950852549,5.0,7.0,21837.0,8085.6,18340.0,86.0,18340
0.24183673469387754,89,-0.015000790435839063,1.9145053166897212,4.0,15.0,21688.0,10107.0,19359.25,110.25,18583
0.24183673469387754,90,-0.01557804490307791,1.913513918583,4.0,15.0,21552.0,10107.0,19427.25,110.25,18719
0.24183673469387754,91,-0.01492406767325847,1.9400020682264896,4.0,15.0,21404.0,10107.0,19515.5,96.0,18886
0.24183673469387754,92,-0.007036104046235117,2.1128896459182185,4.0,54.0,21241.0,10107.0,19618.0,55.5,19077
0.24183673469387754,93,-0.007490429013073265,2.1106217001488696,4.0,54.0,21102.0,10107.0,19687.5,55.5,19216
0.24183673469387754,94,-0.00805078047785835,2.109521530644473,4.0,54.0,20959.0,10107.0,19759.0,55.5,19359
0.24183673469387754,95,-0.28961643957099187,4.3365447266376025,6.0,54.0,20585.0,6738.0,14649.75,69.5,19488
0.24183673469387754,96,-0.2887774070056565,4.372478852910533,5.0,49.0,20415.0,8085.6,19746.0,83.0,19746
0.24183673469387754,97,-0.2884734781520308,4.324180061015178,5.0,38.0,20283.0,8085.6,19889.0,83.0,19889
0.24183673469387754,98,-0.19849706270745843,5.040878803010216,4.0,84.0,20161.0,10107.0,20082.25,116.25,20056
0.24183673469387754,99,-0.006355252376928725,2.068854930754634,3.0,131.0,20254.0,13476.0,20148.5,10087.0,20254
0.24183673469387754,100,-0.14301696984158274,1.8353989840847416,4.0,52.0,20361.0,10107.0,20003.25,111.25,20361
0.24693877551020407,5,-0.059769921359625174,1.22704518378534,32.0,2.0,39527.0,1263.375,7.25,5.0,720
0.24693877551020407,6,-0.067918944377226,1.329159593391861,25.0,3.0,39402.0,1617.12,7.0,4.0,892
0.24693877551020407,7,-0.042053816469456384,1.890176958548179,18.0,5.0,39213.0,2246.0,8.0,6.25,1102
0.24693877551020407,8,0.04564505206120569,1.8920661919493578,14.0,5.0,39095.0,2887.714285714286,9.0,6.25,1244
0.24693877551020407,9,0.10021888261887357,1.5080220476251767,7.0,8.0,38931.0,5775.428571428572,731.0,9.0,1448
0.24693877551020407,10,-0.003226242968290783,1.9994553989198438,8.0,7.0,38785.0,5053.5,405.5,8.75,1586
0.24693877551020407,11,0.07761111380997261,2.060450880876408,8.0,10.0,38585.0,5053.5,456.25,11.75,1744
0.24693877551020407,12,-0.023585928564437933,1.7928095311225658,10.0,7.0,38359.0,4042.8,26.75,12.0,1948
0.24693877551020407,13,-0.09408130720101641,1.6119761838570985,11.0,6.0,38185.0,3675.2727272727275,23.0,11.5,2112
0.24693877551020407,14,-0.17319871453170982,1.612901024123005,13.0,7.0,38000.0,3109.846153846154,20.0,12.0,2276
0.24693877551020407,15,-0.16176159451295913,1.5855813075591476,13.0,7.0,37818.0,3109.846153846154,17.0,11.0,2461
0.24693877551020407,16,-0.026695190046944543,1.5236964713913523,11.0,10.0,37615.0,3675.2727272727275,20.0,12.0,2683
0.24693877551020407,17,-0.08404376493862435,1.4878066386509112,8.0,11.0,37421.0,5053.5,745.0,12.0,2923
0.24693877551020407,18,-0.04100926208732282,1.4666694766185133,6.0,9.0,37281.0,6738.0,2317.25,14.25,3081
0.24693877551020407,19,0.050483083052239704,1.5781172056813864,5.0,9.0,37144.0,8085.6,3233.0,19.0,3233
0.24693877551020407,20,-0.08637621583916878,1.4943984460671398,6.0,6.0,36905.0,6738.0,2609.5,10.75,3473
0.24693877551020407,21,0.037565877719678814,1.6709952148107552,4.0,9.0,36792.0,10107.0,11904.0,16.5,3608
0.24693877551020407,22,-0.15708558676976736,1.640648210000897,8.0,9.0,36586.0,5053.5,959.75,11.0,3743
0.24693877551020407,23,-0.12921587055457692,1.7105357975872502,7.0,11.0,36406.0,5775.428571428572,1980.5,13.5,3934
0.24693877551020407,24,0.10790600313207255,1.9501051669194585,3.0,20.0,36220.0,13476.0,20204.0,2104.0,4188
0.24693877551020407,25,0.10770898042563641,1.9463935282946767,3.0,20.0,36052.0,13476.0,20204.0,2188.0,4356
0.24693877551020407,26,-0.0640361284720239,1.7363717319809484,4.0,17.0,35814.0,10107.0,12386.25,19.25,4577
0.24693877551020407,27,-0.0779577051606082,1.631649394233961,5.0,15.0,35519.0,8085.6,4762.0,18.0,4762
0.24693877551020407,28,-0.07015627214217338,1.7435213421415077,4.0,15.0,35397.0,10107.0,12529.5,85.5,4907
0.24693877551020407,29,-0.10248886131198316,1.7944995552962286,4.0,17.0,35199.0,10107.0,12646.5,66.5,5129
0.24693877551020407,30,0.0608433327957195,2.0237484631593783,3.0,76.0,35033.0,13476.0,20176.0,2697.5,5319
0.24693877551020407,31,0.0015528273082462912,1.8433461525386858,4.0,10.0,34865.0,10107.0,12838.25,45.25,5496
0.24693877551020407,32,-0.0038276725504092246,1.8471662980908639,4.0,10.0,34662.0,10107.0,12946.5,38.5,5708
0.24693877551020407,33,-0.012641947391555206,1.7583793723004284,4.0,16.0,34495.0,10107.0,13036.0,29.5,5883
0.24693877551020407,34,-0.006498021636439393,1.7789628703679397,4.0,31.0,34268.0,10107.0,13138.25,33.25,6095
0.24693877551020407,35,-0.14722772486046312,2.070497201933705,4.0,25.0,34086.0,10107.0,13230.0,35.5,6278
0.24693877551020407,36,-0.14599951817834508,2.0709290504405105,4.0,25.0,33883.0,10107.0,13331.5,35.5,6481
0.24693877551020407,37,-0.2678685718257653,1.9147031369950174,5.0,10.0,33744.0,8085.6,6610.0,25.0,6610
0.24693877551020407,38,-0.25775344594087524,1.896339397135843,5.0,14.0,33591.0,8085.6,6766.0,25.0,6766
0.24693877551020407,39,0.13972280053624306,1.9618447347445562,3.0,27.0,33388.0,13476.0,20200.5,3520.0,7013
0.24693877551020407,40,0.13523820418198673,1.9690045377381054,3.0,26.0,33243.0,13476.0,20201.0,3592.5,7159
0.24693877551020407,41,0.25500423984625703,2.6053374004688687,2.0,7421.0,33007.0,20214.0,26610.5,13817.5,7421
0.24693877551020407,42,0.2528960930633638,2.6220382187456983,2.0,7581.0,32847.0,20214.0,26530.5,13897.5,7581
0.24693877551020407,43,0.2512667280301439,2.6356080811492784,2.0,7733.0,32695.0,20214.0,26454.5,13973.5,7733
0.24693877551020407,44,0.2478070462612431,2.6718215861498287,2.0,7946.0,32482.0,20214.0,26348.0,14080.0,7946
0.24693877551020407,45,0.24485130202496314,2.6917438839080035,2.0,8132.0,32296.0,20214.0,26255.0,14173.0,8132
0.24693877551020407,46,0.24338990058731833,2.698752568461444,2.0,8340.0,32088.0,20214.0,26151.0,14277.0,8340
0.24693877551020407,47,-0.06605870132503222,1.7958176171674036,4.0,35.0,31876.0,10107.0,14327.5,38.0,8478
0.24693877551020407,48,0.005156638782482132,1.9244574691829168,4.0,34.0,31710.0,10107.0,14411.25,37.75,8645
0.24693877551020407,49,0.2380486491988771,2.7440769760770394,2.0,8927.0,31501.0,20214.0,25857.5,14570.5,8927
0.24693877551020407,50,0.23596093984265545,2.73426059517056,2.0,9158.0,31270.0,20214.0,25742.0,14686.0,9158
0.24693877551020407,51,0.07313483989045262,2.3615101991652563,3.0,37.0,31061.0,13476.0,20195.5,4683.5,9330
0.24693877551020407,52,0.2324648417340577,2.7300900530574173,2.0,9534.0,30894.0,20214.0,25554.0,14874.0,9534
0.24693877551020407,53,0.23141819885332207,2.726282104550352,2.0,9674.0,30754.0,20214.0,25484.0,14944.0,9674
0.24693877551020407,54,0.22935832461148356,2.7338795363406443,2.0,9882.0,30546.0,20214.0,25380.0,15048.0,9882
0.24693877551020407,55,0.005773517451378896,2.143461549461706,3.0,7.0,30364.0,13476.0,20210.5,5032.0,10057
0.24693877551020407,56,0.11550996874474466,2.1280366550568335,3.0,46.0,30135.0,13476.0,20191.0,5146.5,10247
0.24693877551020407,57,0.22471579801235278,2.726374563429406,2.0,10498.0,29930.0,20214.0,25072.0,15356.0,10498
0.24693877551020407,58,-0.091824646035084,1.8385578407142493,4.0,49.0,29628.0,10107.0,15431.25,51.25,10699
0.24693877551020407,59,-0.1828185758595024,1.8901197918770158,5.0,35.0,29430.0,8085.6,10869.0,44.0,10869
0.24693877551020407,60,-0.1404064951600153,1.6661060845416427,5.0,8.0,29195.0,8085.6,11128.0,47.0,11128
0.24693877551020407,61,-0.16037303479736903,1.5491012403378701,6.0,8.0,28977.0,6738.0,8513.0,28.25,11335
0.24693877551020407,62,-0.20218083408074464,1.5562553047112093,6.0,26.0,28746.0,6738.0,8654.0,38.5,11522
0.24693877551020407,63,-0.26309827132867025,1.5638583191597721,7.0,26.0,28483.0,5775.428571428572,5904.0,31.0,11728
0.24693877551020407,64,-0.2221131451660463,1.5446073012075339,7.0,26.0,28190.0,5775.428571428572,6028.0,41.0,11982
0.24693877551020407,65,-0.17940389228811585,1.5650429472258063,6.0,36.0,28000.0,6738.0,9173.0,53.0,12206
0.24693877551020407,66,-0.07909963093146401,1.7129459521459574,5.0,36.0,27743.0,8085.6,12513.0,62.0,12513
0.24693877551020407,67,-0.21783483995614325,1.5890570617459516,6.0,42.0,27513.0,6738.0,9540.5,47.75,12697
0.24693877551020407,68,-0.136848073377365,1.7046838874005654,5.0,43.0,27362.0,8085.6,12901.0,49.0,12901
0.24693877551020407,69,-0.08419547831737387,1.8655530643899447,4.0,47.0,27223.0,10107.0,16637.5,48.5,13109
0.24693877551020407,70,0.015182891098235684,2.2155241383979987,3.0,42.0,27028.0,13476.0,20193.0,6700.0,13358
0.24693877551020407,71,0.022278072484123897,2.184189070277689,3.0,24.0,26757.0,13476.0,20202.0,6835.5,13647
0.24693877551020407,72,0.021735934521066903,2.196140545194234,3.0,24.0,26524.0,13476.0,20202.0,6952.0,13880
0.24693877551020407,73,-0.13791267598816542,1.9665566626425575,4.0,26.0,26344.0,10107.0,17105.5,30.5,14026
0.24693877551020407,74,-0.11622562250696387,2.060106708793721,4.0,26.0,26075.0,10107.0,17207.0,63.5,14251
0.24693877551020407,75,-0.24058569513408049,1.8627271483902288,5.0,27.0,25796.0,8085.6,14485.0,44.0,14485
0.24693877551020407,76,0.01867255285000292,2.479394690026348,3.0,76.0,25627.0,13476.0,20176.0,7400.5,14725
0.24693877551020407,77,0.01772392024463704,2.469611403977644,3.0,78.0,25400.0,13476.0,20175.0,7514.0,14950
0.24693877551020407,78,-0.09275093040942951,2.0388843746319303,4.0,70.0,25200.0,10107.0,17610.0,76.0,15080
0.24693877551020407,79,0.0007247122833700327,1.8515539173105966,4.0,66.0,24810.0,10107.0,17684.25,198.75,15309
0.24693877551020407,80,-0.052466726001134376,1.9254125430451352,4.0,26.0,24588.0,10107.0,17823.0,191.0,15568
0.24693877551020407,81,-0.1892247390425638,3.2165319487289192,4.0,62.0,24337.0,10107.0,17921.5,200.0,15783
0.24693877551020407,82,-0.2022177122177052,2.7346754446579284,5.0,68.0,24214.0,8085.6,15936.0,83.0,15936
0.24693877551020407,83,-0.20266709983653577,2.6918595961643574,5.0,73.0,24035.0,8085.6,16118.0,75.0,16118
0.24693877551020407,84,-0.21085966754795252,3.134908772939161,5.0,73.0,23610.0,8085.6,16338.0,127.0,16338
0.24693877551020407,85,-0.12356740804461792,2.510999973933919,4.0,127.0,23404.0,10107.0,18321.25,234.25,16627
0.24693877551020407,86,-0.19686369576346388,2.1449148394916606,6.0,114.0,22918.0,6738.0,12706.5,136.5,16861
0.24693877551020407,87,-0.22475817645713214,1.9922215103768883,7.0,7.0,22715.0,5775.428571428572,8655.0,119.0,17061
0.24693877551020407,88,-0.18625441197353207,1.9315765757059855,6.0,7.0,22559.0,6738.0,13124.0,104.0,17439
0.24693877551020407,89,-0.16919761727446803,2.1823183676534517,5.0,15.0,22243.0,8085.6,17932.0,96.0,17932
0.24693877551020407,90,-0.16940238235819702,2.177874495449676,5.0,15.0,22167.0,8085.6,18008.0,96.0,18008
0.24693877551020407,91,-0.16864487401827613,2.1873365215927127,5.0,15.0,22013.0,8085.6,18181.0,96.0,18181
0.24693877551020407,92,-0.16207282447749458,2.32238275293507,5.0,54.0,21925.0,8085.6,18297.0,56.0,18297
0.24693877551020407,93,-0.16220591051047786,2.3188851149418825,5.0,54.0,21853.0,8085.6,18369.0,56.0,18369
0.24693877551020407,94,-0.1621583438387104,2.30589467864282,5.0,54.0,21645.0,8085.6,18577.0,56.0,18577
0.24693877551020407,95,-0.1618485232967906,2.294616894863003,5.0,54.0,21440.0,8085.6,18782.0,56.0,18782
0.24693877551020407,96,-0.1610308065127895,2.2796391019597797,4.0,49.0,21297.0,10107.0,19563.75,84.25,18986
0.24693877551020407,97,-0.0064411577429274525,2.0751044779674324,3.0,38.0,21133.0,13476.0,20195.0,9647.5,19257
0.24693877551020407,98,0.15068247728690068,2.6902268158188267,2.0,19446.0,20982.0,20214.0,20598.0,19830.0,19446
0.24693877551020407,99,-0.11311559293167298,6.851787475042738,3.0,109.0,20740.0,13476.0,20159.5,9844.0,19579
0.24693877551020407,100,-0.11301158040324387,6.7874018404286245,3.0,110.0,20625.0,13476.0,20159.0,9901.5,19693
0.2520408163265306,5,-0.05885931332567095,1.2252141847695797,32.0,2.0,39545.0,1263.375,8.25,5.0,695
0.2520408163265306,6,-0.06005430048558263,1.3288332031231667,22.0,3.0,39437.0,1837.6363636363637,8.5,5.0,866
0.2520408163265306,7,-0.070559114165311,1.765532797304714,20.0,4.0,39250.0,2021.4,8.25,6.0,1054
0.2520408163265306,8,0.04918979101733783,1.9862033824685126,13.0,5.0,39126.0,3109.846153846154,9.0,6.0,1222
0.2520408163265306,9,0.10184436384500697,1.5106700050393649,7.0,9.0,38977.0,5775.428571428572,707.0,9.0,1400
0.2520408163265306,10,0.04828787135007089,1.8056748358316972,9.0,4.0,38855.0,4492.0,12.0,9.0,1512
0.2520408163265306,11,0.05244326505388051,2.3807934074346777,7.0,7.0,38691.0,5775.428571428572,848.0,11.0,1670
0.2520408163265306,12,0.01106479011788706,1.683130880737138,8.0,10.0,38466.0,5053.5,486.0,12.0,1860
0.2520408163265306,13,-0.08790584454863608,1.725475745359221,11.0,6.0,38278.0,3675.2727272727275,23.5,11.5,2014
0.2520408163265306,14,-0.17162100931359872,1.6272898656000208,13.0,8.0,38062.0,3109.846153846154,21.0,11.0,2204
0.2520408163265306,15,-0.1649393899529057,1.4966977336782186,15.0,7.0,37891.0,2695.2,16.5,11.5,2362
0.2520408163265306,16,-0.007838480163111866,1.5207703468775648,9.0,10.0,37737.0,4492.0,19.0,13.0,2589
0.2520408163265306,17,0.14415822230440123,1.9444946562586347,3.0,23.0,37587.0,13476.0,20202.5,1420.5,2818
0.2520408163265306,18,-0.06749901471919055,1.5045653917038735,8.0,8.0,37389.0,5053.5,756.5,11.25,2954
0.2520408163265306,19,0.05158770205488399,1.576707155157288,5.0,9.0,37266.0,8085.6,3114.0,18.0,3114
0.2520408163265306,20,-0.1894837083875059,1.3353880426968818,10.0,5.0,37045.0,4042.8,19.0,12.5,3269
0.2520408163265306,21,0.04381240438046179,1.6634982333552801,4.0,9.0,36939.0,10107.0,11834.25,12.75,3466
0.2520408163265306,22,-0.05424955449186663,1.5423782025385246,5.0,9.0,36782.0,8085.6,3608.0,13.0,3608
0.2520408163265306,23,-0.039772768490048155,1.5769493670857502,5.0,15.0,36611.0,8085.6,3753.0,23.0,3753
0.2520408163265306,24,0.10489067595252298,1.9427098266433582,3.0,28.0,36443.0,13476.0,20200.0,1992.5,3957
0.2520408163265306,25,0.1082745791159626,1.9368279146947078,3.0,20.0,36273.0,13476.0,20204.0,2077.5,4135
0.2520408163265306,26,-0.10159145288879518,1.6583889999126165,5.0,16.0,36042.0,8085.6,4333.0,17.0,4333
0.2520408163265306,27,-0.08203889669741081,1.7193191551957843,5.0,13.0,35856.0,8085.6,4526.0,16.0,4526
0.2520408163265306,28,-0.08116054581675926,1.8454560730465235,4.0,13.0,35627.0,10107.0,12411.5,89.5,4673
0.2520408163265306,29,-0.1042379359899374,1.6147030002054108,5.0,15.0,35442.0,8085.6,4848.0,16.0,4848
0.2520408163265306,30,-0.10099186063046148,1.6197046109048272,5.0,15.0,35260.0,8085.6,5055.0,16.0,5055
0.2520408163265306,31,0.054793793087449465,2.022229937931653,3.0,80.0,35121.0,13476.0,20174.0,2653.5,5227
0.2520408163265306,32,0.06307731472710824,2.023212158590776,3.0,48.0,34980.0,13476.0,20190.0,2724.0,5400
0.2520408163265306,33,0.06204065840829189,2.014808816016459,3.0,34.0,34787.0,13476.0,20197.0,2820.5,5607
0.2520408163265306,34,-0.07142128007790409,1.6614262529822243,6.0,13.0,34512.0,6738.0,4372.75,19.0,5818
0.2520408163265306,35,0.027265847206841026,1.9999711046557211,3.0,34.0,34360.0,13476.0,20197.0,3034.0,6034
0.2520408163265306,36,0.0297776446875476,2.005963798433118,3.0,27.0,34223.0,13476.0,20200.5,3102.5,6178
0.2520408163265306,37,-0.2696298353574612,1.9026415932065983,5.0,10.0,34032.0,8085.6,6320.0,27.0,6320
0.2520408163265306,38,-0.2595546761477164,1.8861303803509066,5.0,14.0,33884.0,8085.6,6471.0,27.0,6471
0.2520408163265306,39,-0.3181728481887811,1.8000976921219636,6.0,9.0,33683.0,6738.0,5004.5,17.5,6662
0.2520408163265306,40,-0.12178351800653775,1.8110378896454071,4.0,14.0,33557.0,10107.0,13511.0,24.5,6829
0.2520408163265306,41,0.26003717972823,2.560126268412748,2.0,7031.0,33397.0,20214.0,26805.5,13622.5,7031
0.2520408163265306,42,0.136110161475695,1.9767534273269218,3.0,27.0,33197.0,13476.0,20200.5,3615.5,7204
0.2520408163265306,43,0.2558986850232395,2.6076465540825136,2.0,7410.0,33018.0,20214.0,26616.0,13812.0,7410
0.2520408163265306,44,0.25378985529123244,2.6163290189108457,2.0,7574.0,32854.0,20214.0,26534.0,13894.0,7574
0.2520408163265306,45,0.2518529472026577,2.6257668274392727,2.0,7734.0,32694.0,20214.0,26454.0,13974.0,7734
0.2520408163265306,46,-0.033792389523233046,2.1213903822611333,3.0,26.0,32481.0,13476.0,20201.0,3973.5,7921
0.2520408163265306,47,-0.0337773123265319,2.1374763891016575,3.0,26.0,32292.0,13476.0,20201.0,4068.0,8110
0.2520408163265306,48,0.11726275844119226,2.2527900975192297,3.0,31.0,32125.0,13476.0,20198.5,4151.5,8272
0.2520408163265306,49,0.24390664091575032,2.6947332100854706,2.0,8465.0,31963.0,20214.0,26088.5,14339.5,8465
0.2520408163265306,50,0.2424017754937748,2.6975060669099737,2.0,8648.0,31780.0,20214.0,25997.0,14431.0,8648
0.2520408163265306,51,0.2401536384644858,2.709370122644858,2.0,8809.0,31619.0,20214.0,25916.5,14511.5,8809
